Date,Open,High,Low,Close,Adj Close,Volume
1981-07-15,129.649994,131.589996,128.889999,130.229996,130.229996,48950000
1981-07-16,130.229996,131.410004,129.300003,130.339996,130.339996,39010000
1981-07-17,130.339996,131.600006,129.490005,130.759995,130.759995,42780000
1981-07-20,130.600006,130.600006,127.980003,128.720001,128.720001,40240000
1981-07-21,128.720001,129.600006,127.080002,128.339996,128.339996,47280000
1981-07-22,128.339996,129.720001,126.699997,127.129997,127.129997,47500000
1981-07-23,127.129997,128.259995,125.959999,127.400002,127.400002,41790000
1981-07-24,127.400002,129.309998,127.110001,128.460007,128.460007,38880000
1981-07-27,128.460007,130.610001,128.429993,129.899994,129.899994,39610000
1981-07-28,129.899994,130.440002,128.279999,129.139999,129.139999,38160000
1981-07-29,129.139999,130.089996,128.369995,129.160004,129.160004,37610000
1981-07-30,129.160004,130.679993,128.559998,130.009995,130.009995,41560000
1981-07-31,130.009995,131.779999,129.600006,130.919998,130.919998,43480000
1981-08-03,130.919998,131.740005,129.419998,130.479996,130.479996,39650000
1981-08-04,130.479996,131.660004,129.429993,131.179993,131.179993,39460000
1981-08-05,131.179993,133.389999,130.759995,132.669998,132.669998,54290000
1981-08-06,132.669998,134.039993,131.740005,132.639999,132.639999,52070000
1981-08-07,132.639999,133.039993,130.960007,131.750000,131.750000,38370000
1981-08-10,131.750000,133.320007,130.830002,132.539993,132.539993,38370000
1981-08-11,132.539993,134.630005,132.089996,133.850006,133.850006,52600000
1981-08-12,133.850006,135.179993,132.729996,133.399994,133.399994,53650000
1981-08-13,133.399994,134.580002,132.529999,133.509995,133.509995,42460000
1981-08-14,133.509995,134.330002,131.910004,132.490005,132.490005,42580000
1981-08-17,132.490005,133.020004,130.750000,131.220001,131.220001,40840000
1981-08-18,131.220001,131.729996,129.100006,130.110001,130.110001,47270000
1981-08-19,130.110001,131.199997,128.990005,130.490005,130.490005,39390000
1981-08-20,130.490005,131.740005,129.839996,130.690002,130.690002,38270000
1981-08-21,130.690002,131.059998,128.699997,129.229996,129.229996,37670000
1981-08-24,128.589996,128.589996,125.019997,125.500000,125.500000,46750000
1981-08-25,125.500000,125.769997,123.000000,125.129997,125.129997,54600000
1981-08-26,125.129997,126.169998,123.989998,124.959999,124.959999,39980000
1981-08-27,124.959999,125.309998,122.900002,123.510002,123.510002,43900000
1981-08-28,123.510002,125.089996,122.849998,124.080002,124.080002,38020000
1981-08-31,124.080002,125.580002,122.290001,122.790001,122.790001,40360000
1981-09-01,122.790001,123.919998,121.589996,123.019997,123.019997,45110000
1981-09-02,123.019997,124.580002,122.540001,123.489998,123.489998,37570000
1981-09-03,123.489998,124.160004,120.820000,121.239998,121.239998,41730000
1981-09-04,121.239998,121.540001,119.239998,120.070000,120.070000,42760000
1981-09-08,120.070000,120.120003,116.849998,117.980003,117.980003,47340000
1981-09-09,117.980003,119.489998,116.870003,118.400002,118.400002,43910000
1981-09-10,118.400002,122.180000,118.330002,120.139999,120.139999,47430000
1981-09-11,120.139999,122.129997,119.290001,121.610001,121.610001,42170000
1981-09-14,121.610001,122.000000,119.669998,120.660004,120.660004,34040000
1981-09-15,120.660004,121.769997,119.269997,119.769997,119.769997,38580000
1981-09-16,119.769997,120.000000,117.889999,118.870003,118.870003,43660000
1981-09-17,118.870003,119.870003,116.629997,117.150002,117.150002,48300000
1981-09-18,117.150002,117.690002,115.180000,116.260002,116.260002,47350000
1981-09-21,116.260002,118.070000,115.040001,117.239998,117.239998,44570000
1981-09-22,117.239998,118.190002,115.930000,116.680000,116.680000,46830000
1981-09-23,116.680000,116.680000,113.599998,115.650002,115.650002,52700000
1981-09-24,115.650002,117.470001,114.320000,115.010002,115.010002,48880000
1981-09-25,114.690002,114.690002,111.639999,112.769997,112.769997,54390000
1981-09-28,112.769997,115.830002,110.190002,115.529999,115.529999,61320000
1981-09-29,115.529999,117.750000,114.750000,115.940002,115.940002,49800000
1981-09-30,115.940002,117.050003,114.599998,116.180000,116.180000,40700000
1981-10-01,116.180000,117.660004,115.000000,117.080002,117.080002,41600000
1981-10-02,117.080002,120.160004,117.070000,119.360001,119.360001,54540000
1981-10-05,119.360001,121.540001,118.610001,119.510002,119.510002,51290000
1981-10-06,119.510002,121.389999,118.080002,119.389999,119.389999,45460000
1981-10-07,119.389999,121.870003,119.089996,121.309998,121.309998,50030000
1981-10-08,121.309998,123.080002,120.230003,122.309998,122.309998,47090000
1981-10-09,122.309998,123.279999,120.629997,121.449997,121.449997,50060000
1981-10-12,121.449997,122.370003,120.169998,121.209999,121.209999,30030000
1981-10-13,121.209999,122.370003,119.959999,120.779999,120.779999,43360000
1981-10-14,120.779999,120.970001,118.379997,118.800003,118.800003,40260000
1981-10-15,118.800003,120.580002,118.010002,119.709999,119.709999,42830000
1981-10-16,119.709999,120.459999,118.379997,119.190002,119.190002,37800000
1981-10-19,119.190002,119.849998,117.580002,118.980003,118.980003,41590000
1981-10-20,118.980003,121.290001,118.779999,120.279999,120.279999,51530000
1981-10-21,120.279999,121.940002,119.349998,120.099998,120.099998,48490000
1981-10-22,120.099998,120.779999,118.480003,119.639999,119.639999,40630000
1981-10-23,119.639999,119.919998,117.779999,118.599998,118.599998,41990000
1981-10-26,118.599998,119.000000,116.809998,118.160004,118.160004,38210000
1981-10-27,118.160004,120.430000,117.800003,119.290001,119.290001,53030000
1981-10-28,119.290001,120.959999,118.389999,119.449997,119.449997,48100000
1981-10-29,119.449997,120.370003,118.139999,119.059998,119.059998,40070000
1981-10-30,119.059998,122.529999,118.430000,121.889999,121.889999,59570000
1981-11-02,122.349998,125.139999,122.349998,124.199997,124.199997,65100000
1981-11-03,124.199997,125.519997,123.139999,124.800003,124.800003,54620000
1981-11-04,124.800003,126.000000,123.639999,124.739998,124.739998,53450000
1981-11-05,124.739998,125.800003,122.980003,123.540001,123.540001,50860000
1981-11-06,123.540001,124.029999,121.849998,122.669998,122.669998,43270000
1981-11-09,122.669998,124.129997,121.589996,123.290001,123.290001,48310000
1981-11-10,123.290001,124.690002,122.010002,122.699997,122.699997,53940000
1981-11-11,122.699997,123.820000,121.510002,122.919998,122.919998,41920000
1981-11-12,122.919998,124.709999,122.190002,123.190002,123.190002,55720000
1981-11-13,123.190002,123.610001,121.059998,121.669998,121.669998,45550000
1981-11-16,121.639999,121.639999,119.129997,120.239998,120.239998,43740000
1981-11-17,120.239998,121.779999,119.500000,121.150002,121.150002,43190000
1981-11-18,121.150002,121.660004,119.610001,120.260002,120.260002,49980000
1981-11-19,120.260002,121.669998,119.419998,120.709999,120.709999,48890000
1981-11-20,120.709999,122.589996,120.129997,121.709999,121.709999,52010000
1981-11-23,121.709999,123.089996,120.760002,121.599998,121.599998,45250000
1981-11-24,121.599998,124.040001,121.220001,123.510002,123.510002,53200000
1981-11-25,123.510002,125.290001,123.070000,124.050003,124.050003,58570000
1981-11-27,124.050003,125.709999,123.629997,125.089996,125.089996,32770000
1981-11-30,125.089996,126.970001,124.180000,126.349998,126.349998,47580000
1981-12-01,126.349998,127.300003,124.839996,126.099998,126.099998,53980000
1981-12-02,126.099998,126.449997,124.180000,124.690002,124.690002,44510000
1981-12-03,124.690002,125.839996,123.629997,125.120003,125.120003,43770000
1981-12-04,125.120003,127.320000,125.120003,126.260002,126.260002,55040000
1981-12-07,126.260002,126.910004,124.669998,125.190002,125.190002,45720000
1981-12-08,125.190002,125.750000,123.519997,124.820000,124.820000,45140000
1981-12-09,124.820000,126.080002,124.089996,125.480003,125.480003,44810000
1981-12-10,125.480003,126.540001,124.599998,125.709999,125.709999,47020000
1981-12-11,125.709999,126.260002,124.320000,124.930000,124.930000,45850000
1981-12-14,124.370003,124.370003,122.169998,122.779999,122.779999,44740000
1981-12-15,122.779999,123.779999,121.830002,122.989998,122.989998,44130000
1981-12-16,122.989998,123.660004,121.730003,122.419998,122.419998,42770000
1981-12-17,122.419998,123.790001,121.820000,123.120003,123.120003,47230000
1981-12-18,123.120003,124.870003,122.559998,124.000000,124.000000,50940000
1981-12-21,124.000000,124.709999,122.669998,123.339996,123.339996,41290000
1981-12-22,123.339996,124.169998,122.190002,122.879997,122.879997,48320000
1981-12-23,122.879997,123.589996,121.580002,122.309998,122.309998,42910000
1981-12-24,122.309998,123.059998,121.570000,122.540001,122.540001,23940000
1981-12-28,122.540001,123.360001,121.730003,122.269997,122.269997,28320000
1981-12-29,122.269997,122.900002,121.120003,121.669998,121.669998,35300000
1981-12-30,121.669998,123.110001,121.040001,122.300003,122.300003,42960000
1981-12-31,122.300003,123.419998,121.570000,122.550003,122.550003,40780000
1982-01-04,122.550003,123.720001,121.480003,122.739998,122.739998,36760000
1982-01-05,122.610001,122.610001,119.570000,120.050003,120.050003,47510000
1982-01-06,120.050003,120.449997,117.989998,119.180000,119.180000,51510000
1982-01-07,119.180000,119.879997,117.699997,118.930000,118.930000,43410000
1982-01-08,118.930000,120.589996,118.550003,119.550003,119.550003,42050000
1982-01-11,119.550003,120.339996,116.470001,116.779999,116.779999,51900000
1982-01-12,116.779999,117.489998,115.180000,116.300003,116.300003,49800000
1982-01-13,116.300003,117.459999,114.239998,114.879997,114.879997,49130000
1982-01-14,114.879997,116.300003,114.070000,115.540001,115.540001,42940000
1982-01-15,115.540001,117.139999,115.099998,116.330002,116.330002,43310000
1982-01-18,116.330002,117.690002,114.849998,117.220001,117.220001,44920000
1982-01-19,117.220001,118.150002,115.519997,115.970001,115.970001,45070000
1982-01-20,115.970001,116.639999,114.290001,115.269997,115.269997,48860000
1982-01-21,115.269997,116.919998,114.599998,115.750000,115.750000,48610000
1982-01-22,115.750000,116.529999,114.580002,115.379997,115.379997,44370000
1982-01-25,115.379997,115.930000,113.629997,115.410004,115.410004,43170000
1982-01-26,115.410004,116.599998,114.489998,115.190002,115.190002,44870000
1982-01-27,115.190002,116.599998,114.379997,115.739998,115.739998,50060000
1982-01-28,116.099998,119.349998,116.099998,118.919998,118.919998,66690000
1982-01-29,118.919998,121.379997,118.639999,120.400002,120.400002,73400000
1982-02-01,119.809998,119.809998,117.139999,117.779999,117.779999,47720000
1982-02-02,117.779999,119.150002,116.910004,118.010002,118.010002,45020000
1982-02-03,118.010002,118.669998,116.040001,116.480003,116.480003,49560000
1982-02-04,116.480003,117.489998,114.879997,116.419998,116.419998,53300000
1982-02-05,116.419998,118.260002,115.739998,117.260002,117.260002,53350000
1982-02-08,117.040001,117.040001,114.199997,114.629997,114.629997,48500000
1982-02-09,114.629997,115.150002,112.820000,113.680000,113.680000,54420000
1982-02-10,113.680000,115.620003,113.449997,114.660004,114.660004,46620000
1982-02-11,114.660004,115.589996,113.410004,114.430000,114.430000,46730000
1982-02-12,114.430000,115.389999,113.699997,114.379997,114.379997,37070000
1982-02-16,114.379997,114.629997,112.059998,114.059998,114.059998,48880000
1982-02-17,114.059998,115.089996,112.970001,113.690002,113.690002,47660000
1982-02-18,113.690002,115.040001,112.970001,113.820000,113.820000,60810000
1982-02-19,113.820000,114.580002,112.330002,113.220001,113.220001,51340000
1982-02-22,113.220001,114.900002,111.199997,111.589996,111.589996,58310000
1982-02-23,111.589996,112.459999,110.029999,111.510002,111.510002,60100000
1982-02-24,111.510002,113.879997,110.709999,113.470001,113.470001,64800000
1982-02-25,113.470001,114.860001,112.440002,113.209999,113.209999,54160000
1982-02-26,113.209999,114.010002,112.040001,113.110001,113.110001,43840000
1982-03-01,113.110001,114.320000,111.860001,113.309998,113.309998,53010000
1982-03-02,113.309998,114.800003,112.029999,112.680000,112.680000,63800000
1982-03-03,112.510002,112.510002,109.980003,110.919998,110.919998,70230000
1982-03-04,110.919998,111.779999,108.769997,109.879997,109.879997,74340000
1982-03-05,109.879997,110.900002,108.309998,109.339996,109.339996,67440000
1982-03-08,109.339996,111.059998,107.029999,107.339996,107.339996,67330000
1982-03-09,107.339996,109.879997,106.169998,108.830002,108.830002,76060000
1982-03-10,108.830002,110.980003,108.089996,109.410004,109.410004,59440000
1982-03-11,109.410004,110.870003,108.379997,109.360001,109.360001,52960000
1982-03-12,109.360001,109.720001,104.459999,108.610001,108.610001,49600000
1982-03-15,108.610001,109.989998,107.470001,109.449997,109.449997,43370000
1982-03-16,109.449997,110.919998,108.570000,109.279999,109.279999,48900000
1982-03-17,109.279999,110.099998,108.110001,109.080002,109.080002,48900000
1982-03-18,109.080002,111.019997,108.849998,110.300003,110.300003,54270000
1982-03-19,110.300003,111.589996,109.639999,110.610001,110.610001,46250000
1982-03-22,110.709999,113.349998,110.709999,112.769997,112.769997,57610000
1982-03-23,112.769997,114.510002,112.290001,113.550003,113.550003,67130000
1982-03-24,113.550003,114.309998,112.230003,112.970001,112.970001,49380000
1982-03-25,112.970001,114.260002,112.019997,113.209999,113.209999,51970000
1982-03-26,113.209999,113.430000,111.260002,111.940002,111.940002,42400000
1982-03-29,111.940002,112.820000,110.900002,112.300003,112.300003,37100000
1982-03-30,112.300003,113.089996,111.300003,112.269997,112.269997,43900000
1982-03-31,112.269997,113.169998,111.320000,111.959999,111.959999,43300000
1982-04-01,111.959999,114.220001,111.480003,113.790001,113.790001,57100000
1982-04-02,113.790001,115.790001,113.650002,115.120003,115.120003,59800000
1982-04-05,115.120003,115.900002,113.940002,114.730003,114.730003,46900000
1982-04-06,114.730003,115.919998,113.699997,115.360001,115.360001,43200000
1982-04-07,115.360001,116.449997,114.580002,115.459999,115.459999,53130000
1982-04-08,115.459999,116.940002,114.940002,116.220001,116.220001,60190000
1982-04-12,116.220001,117.019997,115.160004,116.000000,116.000000,46520000
1982-04-13,116.000000,117.120003,115.160004,115.989998,115.989998,48660000
1982-04-14,115.989998,116.690002,114.800003,115.830002,115.830002,45150000
1982-04-15,115.830002,116.860001,115.019997,116.349998,116.349998,45700000
1982-04-16,116.349998,117.699997,115.680000,116.809998,116.809998,55890000
1982-04-19,116.809998,118.160004,115.830002,116.699997,116.699997,58470000
1982-04-20,115.800003,117.139999,114.830002,115.440002,115.440002,54610000
1982-04-21,115.480003,115.870003,115.300003,115.720001,115.720001,57820000
1982-04-22,115.720001,117.250000,115.720001,117.190002,117.190002,64470000
1982-04-23,118.019997,118.639999,117.190002,118.639999,118.639999,71840000
1982-04-26,118.940002,119.330002,118.250000,119.260002,119.260002,60500000
1982-04-27,119.070000,119.260002,117.730003,118.000000,118.000000,56480000
1982-04-28,117.830002,118.050003,116.940002,117.260002,117.260002,50530000
1982-04-29,116.400002,117.239998,116.110001,116.139999,116.139999,51330000
1982-04-30,116.209999,116.779999,116.070000,116.440002,116.440002,48200000
1982-05-03,115.959999,116.820000,115.910004,116.820000,116.820000,46490000
1982-05-04,117.410004,117.639999,116.849998,117.459999,117.459999,58720000
1982-05-05,117.849998,118.050003,117.309998,117.669998,117.669998,58860000
1982-05-06,118.820000,118.830002,117.680000,118.680000,118.680000,67540000
1982-05-07,119.080002,119.889999,118.709999,119.470001,119.470001,67130000
1982-05-10,119.080002,119.489998,118.370003,118.379997,118.379997,46300000
1982-05-11,118.540001,119.589996,118.320000,119.419998,119.419998,54680000
1982-05-12,119.889999,119.919998,118.760002,119.169998,119.169998,59210000
1982-05-13,119.080002,119.199997,118.129997,118.220001,118.220001,58230000
1982-05-14,118.199997,118.400002,118.010002,118.010002,118.010002,49900000
1982-05-17,117.620003,118.019997,116.660004,116.709999,116.709999,45600000
1982-05-18,116.349998,116.699997,115.709999,115.839996,115.839996,48970000
1982-05-19,115.610001,115.959999,114.820000,114.889999,114.889999,48840000
1982-05-20,114.849998,115.070000,114.370003,114.589996,114.589996,48330000
1982-05-21,115.029999,115.129997,114.599998,114.889999,114.889999,45260000
1982-05-24,114.459999,114.860001,114.239998,114.790001,114.790001,38510000
1982-05-25,115.500000,115.510002,114.400002,114.400002,114.400002,44010000
1982-05-26,113.680000,114.400002,112.879997,113.110001,113.110001,51250000
1982-05-27,113.110001,113.120003,112.580002,112.660004,112.660004,44730000
1982-05-28,112.790001,112.800003,111.660004,111.879997,111.879997,43900000
1982-06-01,111.970001,112.070000,111.660004,111.680000,111.680000,41650000
1982-06-02,111.739998,112.190002,111.550003,112.040001,112.040001,49220000
1982-06-03,112.040001,112.480003,111.449997,111.860001,111.860001,48450000
1982-06-04,111.660004,111.849998,110.019997,110.089996,110.089996,44110000
1982-06-07,109.589996,110.589996,109.419998,110.120003,110.120003,44630000
1982-06-08,110.330002,110.330002,109.599998,109.629997,109.629997,46820000
1982-06-09,109.459999,109.629997,108.529999,108.989998,108.989998,55770000
1982-06-10,109.349998,109.699997,108.959999,109.610001,109.610001,50950000
1982-06-11,111.110001,111.480003,109.650002,111.239998,111.239998,68610000
1982-06-14,110.500000,111.220001,109.900002,109.959999,109.959999,40100000
1982-06-15,109.629997,109.959999,108.980003,109.690002,109.690002,44970000
1982-06-16,110.099998,110.129997,108.820000,108.870003,108.870003,56280000
1982-06-17,108.010002,108.849998,107.480003,107.599998,107.599998,49230000
1982-06-18,107.599998,107.599998,107.070000,107.279999,107.279999,53800000
1982-06-21,107.279999,107.879997,107.010002,107.199997,107.199997,50370000
1982-06-22,107.250000,108.300003,107.169998,108.300003,108.300003,55290000
1982-06-23,108.589996,110.139999,108.089996,110.139999,110.139999,62710000
1982-06-24,110.250000,110.919998,109.790001,109.830002,109.830002,55860000
1982-06-25,109.559998,109.830002,109.089996,109.139999,109.139999,38740000
1982-06-28,109.300003,110.449997,109.169998,110.260002,110.260002,40700000
1982-06-29,110.260002,110.570000,109.680000,110.209999,110.209999,46990000
1982-06-30,110.949997,111.000000,109.500000,109.610001,109.610001,65280000
1982-07-01,109.519997,109.629997,108.620003,108.709999,108.709999,47900000
1982-07-02,108.099998,108.709999,107.599998,107.650002,107.650002,43760000
1982-07-06,107.269997,107.669998,106.739998,107.290001,107.290001,44350000
1982-07-07,107.080002,107.610001,106.989998,107.220001,107.220001,46920000
1982-07-08,106.849998,107.529999,105.570000,107.529999,107.529999,63270000
1982-07-09,108.230003,108.970001,107.559998,108.830002,108.830002,65870000
1982-07-12,109.480003,109.620003,108.889999,109.570000,109.570000,74690000
1982-07-13,109.190002,110.070000,109.190002,109.449997,109.449997,66170000
1982-07-14,109.680000,110.440002,109.080002,110.440002,110.440002,58160000
1982-07-15,110.830002,110.949997,110.269997,110.470001,110.470001,61090000
1982-07-16,110.160004,111.480003,110.160004,111.070000,111.070000,58740000
1982-07-19,111.750000,111.779999,110.660004,110.730003,110.730003,53030000
1982-07-20,111.110001,111.559998,110.349998,111.540001,111.540001,61060000
1982-07-21,112.150002,112.389999,111.379997,111.419998,111.419998,66770000
1982-07-22,110.949997,112.019997,110.940002,111.480003,111.480003,53870000
1982-07-23,111.459999,111.580002,111.050003,111.169998,111.169998,47280000
1982-07-26,110.660004,111.160004,110.290001,110.360001,110.360001,37740000
1982-07-27,110.260002,110.349998,109.360001,109.430000,109.430000,45740000
1982-07-28,109.419998,109.419998,107.529999,107.739998,107.739998,53830000
1982-07-29,107.419998,107.919998,106.620003,107.720001,107.720001,55680000
1982-07-30,107.349998,107.949997,107.010002,107.089996,107.089996,39270000
1982-08-02,107.709999,109.089996,107.110001,108.980003,108.980003,53460000
1982-08-03,108.980003,109.430000,107.809998,107.830002,107.830002,60480000
1982-08-04,107.830002,107.830002,106.110001,106.139999,106.139999,53440000
1982-08-05,106.099998,106.099998,104.760002,105.160004,105.160004,54700000
1982-08-06,105.160004,105.160004,103.669998,103.709999,103.709999,48660000
1982-08-09,103.690002,103.690002,102.199997,103.080002,103.080002,54560000
1982-08-10,103.110001,103.839996,102.820000,102.839996,102.839996,52680000
1982-08-11,102.830002,103.010002,102.480003,102.599998,102.599998,49040000
1982-08-12,102.599998,103.220001,102.389999,102.419998,102.419998,50080000
1982-08-13,102.419998,103.849998,102.400002,103.849998,103.849998,44720000
1982-08-16,103.860001,105.519997,103.860001,104.089996,104.089996,55420000
1982-08-17,105.400002,109.040001,104.089996,109.040001,109.040001,92860000
1982-08-18,109.040001,111.580002,108.459999,108.540001,108.540001,132690000
1982-08-19,108.529999,109.860001,108.339996,109.160004,109.160004,78270000
1982-08-20,109.190002,113.019997,109.190002,113.019997,113.019997,95890000
1982-08-23,113.019997,116.110001,112.650002,116.110001,116.110001,110310000
1982-08-24,116.110001,116.389999,115.080002,115.349998,115.349998,121650000
1982-08-25,115.349998,118.120003,115.110001,117.580002,117.580002,106200000
1982-08-26,117.570000,120.260002,117.570000,118.550003,118.550003,137330000
1982-08-27,117.379997,118.559998,116.629997,117.110001,117.110001,74410000
1982-08-30,117.050003,117.660004,115.790001,117.660004,117.660004,59560000
1982-08-31,117.650002,119.599998,117.650002,119.510002,119.510002,86360000
1982-09-01,119.519997,120.050003,117.980003,118.250000,118.250000,82830000
1982-09-02,118.239998,120.320000,117.839996,120.290001,120.290001,74740000
1982-09-03,120.309998,123.639999,120.309998,122.680000,122.680000,130910000
1982-09-07,122.680000,122.680000,121.190002,121.370003,121.370003,68960000
1982-09-08,121.330002,123.110001,121.190002,122.199997,122.199997,77960000
1982-09-09,122.190002,123.220001,121.900002,121.970001,121.970001,73090000
1982-09-10,121.970001,121.980003,120.269997,120.970001,120.970001,71080000
1982-09-13,120.940002,122.239998,120.250000,122.239998,122.239998,59520000
1982-09-14,122.269997,123.690002,122.269997,123.099998,123.099998,83070000
1982-09-15,123.089996,124.809998,122.720001,124.290001,124.290001,69680000
1982-09-16,124.279999,124.879997,123.650002,123.769997,123.769997,78900000
1982-09-17,123.760002,123.760002,122.339996,122.550003,122.550003,63950000
1982-09-20,122.540001,122.540001,121.480003,122.510002,122.510002,58520000
1982-09-21,122.510002,124.910004,122.510002,124.879997,124.879997,82920000
1982-09-22,124.900002,126.430000,123.989998,123.989998,123.989998,113150000
1982-09-23,123.989998,124.190002,122.959999,123.809998,123.809998,68260000
1982-09-24,123.790001,123.800003,123.110001,123.320000,123.320000,54600000
1982-09-27,123.320000,123.620003,122.750000,123.620003,123.620003,44840000
1982-09-28,123.620003,124.160004,123.209999,123.239998,123.239998,65900000
1982-09-29,123.239998,123.239998,121.279999,121.629997,121.629997,62550000
1982-09-30,121.620003,121.620003,120.139999,120.419998,120.419998,62610000
1982-10-01,120.400002,121.970001,120.150002,121.970001,121.970001,65000000
1982-10-04,121.970001,121.970001,120.559998,121.510002,121.510002,55650000
1982-10-05,121.599998,122.730003,121.599998,121.980003,121.980003,69770000
1982-10-06,122.000000,125.970001,122.000000,125.970001,125.970001,93570000
1982-10-07,125.989998,128.960007,125.989998,128.800003,128.800003,147070000
1982-10-08,128.789993,131.110001,128.789993,131.050003,131.050003,122250000
1982-10-11,131.059998,135.529999,131.059998,134.470001,134.470001,138530000
1982-10-12,134.479996,135.850006,133.589996,134.440002,134.440002,126310000
1982-10-13,134.419998,137.970001,134.139999,136.710007,136.710007,139800000
1982-10-14,136.710007,136.889999,134.550003,134.570007,134.570007,107530000
1982-10-15,134.550003,134.610001,133.279999,133.570007,133.570007,80290000
1982-10-18,133.589996,136.729996,133.589996,136.729996,136.729996,83790000
1982-10-19,136.729996,137.960007,135.720001,136.580002,136.580002,100850000
1982-10-20,136.580002,139.229996,136.369995,139.229996,139.229996,98680000
1982-10-21,139.229996,140.270004,137.630005,139.059998,139.059998,122460000
1982-10-22,139.059998,140.399994,138.750000,138.830002,138.830002,101120000
1982-10-25,138.809998,138.809998,133.320007,133.320007,133.320007,83720000
1982-10-26,133.289993,134.479996,131.500000,134.479996,134.479996,102080000
1982-10-27,134.479996,135.919998,134.479996,135.289993,135.289993,81670000
1982-10-28,135.279999,135.419998,133.589996,133.589996,133.589996,73590000
1982-10-29,133.539993,134.020004,132.639999,133.720001,133.720001,74830000
1982-11-01,133.720001,136.029999,133.220001,135.470001,135.470001,73530000
1982-11-02,135.479996,138.509995,135.479996,137.490005,137.490005,104770000
1982-11-03,137.529999,142.880005,137.529999,142.869995,142.869995,137010000
1982-11-04,142.850006,143.990005,141.649994,141.850006,141.850006,149350000
1982-11-05,141.850006,142.429993,141.320007,142.160004,142.160004,96550000
1982-11-08,142.119995,142.119995,139.979996,140.440002,140.440002,75240000
1982-11-09,140.479996,143.160004,140.460007,143.020004,143.020004,111220000
1982-11-10,143.039993,144.360001,140.800003,141.160004,141.160004,113240000
1982-11-11,141.149994,141.750000,139.880005,141.750000,141.750000,78410000
1982-11-12,141.750000,141.850006,139.529999,139.529999,139.529999,95080000
1982-11-15,139.539993,139.539993,137.000000,137.029999,137.029999,78900000
1982-11-16,136.970001,136.970001,134.050003,135.419998,135.419998,102910000
1982-11-17,135.470001,137.929993,135.470001,137.929993,137.929993,84440000
1982-11-18,137.929993,138.779999,137.470001,138.339996,138.339996,77620000
1982-11-19,138.350006,138.929993,137.000000,137.020004,137.020004,70310000
1982-11-22,137.029999,137.100006,134.210007,134.220001,134.220001,74960000
1982-11-23,134.210007,134.279999,132.889999,132.929993,132.929993,72920000
1982-11-24,132.919998,133.880005,132.919998,133.880005,133.880005,67220000
1982-11-26,133.889999,134.880005,133.889999,134.880005,134.880005,38810000
1982-11-29,134.889999,135.289993,133.690002,134.199997,134.199997,61080000
1982-11-30,134.199997,138.529999,134.190002,138.529999,138.529999,93470000
1982-12-01,138.559998,140.369995,138.350006,138.720001,138.720001,107850000
1982-12-02,138.720001,139.630005,138.660004,138.820007,138.820007,77600000
1982-12-03,138.869995,139.589996,138.589996,138.690002,138.690002,71540000
1982-12-06,138.699997,141.770004,138.009995,141.770004,141.770004,83880000
1982-12-07,141.789993,143.679993,141.789993,142.720001,142.720001,111620000
1982-12-08,142.710007,143.580002,141.820007,141.820007,141.820007,97430000
1982-12-09,141.800003,141.800003,139.919998,140.000000,140.000000,90320000
1982-12-10,139.990005,141.149994,139.350006,139.570007,139.570007,86430000
1982-12-13,139.570007,140.119995,139.500000,139.949997,139.949997,63140000
1982-12-14,139.990005,142.500000,137.339996,137.399994,137.399994,98380000
1982-12-15,137.399994,137.399994,135.119995,135.240005,135.240005,81030000
1982-12-16,135.220001,135.779999,134.789993,135.300003,135.300003,73680000
1982-12-17,135.350006,137.710007,135.350006,137.490005,137.490005,76010000
1982-12-20,137.490005,137.839996,136.190002,136.250000,136.250000,62210000
1982-12-21,136.240005,139.270004,136.070007,138.610001,138.610001,78010000
1982-12-22,138.630005,139.690002,138.600006,138.830002,138.830002,83470000
1982-12-23,138.839996,139.940002,138.839996,139.720001,139.720001,62880000
1982-12-27,139.729996,142.320007,139.720001,142.169998,142.169998,64690000
1982-12-28,142.179993,142.339996,140.750000,140.770004,140.770004,58610000
1982-12-29,140.770004,141.729996,140.679993,141.240005,141.240005,54810000
1982-12-30,141.240005,141.679993,140.220001,140.330002,140.330002,56380000
1982-12-31,140.339996,140.779999,140.270004,140.639999,140.639999,42110000
1983-01-03,140.649994,141.330002,138.199997,138.339996,138.339996,59080000
1983-01-04,138.330002,141.360001,138.080002,141.360001,141.360001,75530000
1983-01-05,141.350006,142.600006,141.149994,141.960007,141.960007,95390000
1983-01-06,142.009995,145.770004,142.009995,145.270004,145.270004,129410000
1983-01-07,145.270004,146.460007,145.149994,145.179993,145.179993,127290000
1983-01-10,145.190002,147.250000,144.580002,146.779999,146.779999,101890000
1983-01-11,146.789993,146.830002,145.380005,145.779999,145.779999,98250000
1983-01-12,145.759995,148.360001,145.759995,146.690002,146.690002,109850000
1983-01-13,146.669998,146.940002,145.669998,145.729996,145.729996,77030000
1983-01-14,145.720001,147.119995,145.720001,146.649994,146.649994,86480000
1983-01-17,146.649994,147.899994,146.639999,146.720001,146.720001,89210000
1983-01-18,146.710007,146.740005,145.520004,146.399994,146.399994,78380000
1983-01-19,146.399994,146.449997,144.509995,145.270004,145.270004,80900000
1983-01-20,145.289993,146.619995,145.289993,146.289993,146.289993,82790000
1983-01-21,146.300003,146.300003,143.250000,143.850006,143.850006,77110000
1983-01-24,143.839996,143.839996,139.100006,139.970001,139.970001,90800000
